gameId,season,week,gameDate,gameTimeEastern,gameTimeLocal,homeTeamId,visitorTeamId,seasonType,weekNameAbbr,siteId,homeTeamDistance,visitingTeamDistance,homeTeamFinalScore,visitingTeamFinalScore,winningTeam
27086,2004,13,2004-12-05,13:03:00,12:03:00,810,3000,REG,Week 13,4620,29,358,24,14,810
27087,2004,13,2004-12-05,13:02:00,13:02:00,1050,3200,REG,Week 13,1048,13,540,15,42,3200
27092,2004,13,2004-12-05,13:03:00,13:03:00,3430,2120,REG,Week 13,3757,17,1422,29,7,3430
27097,2004,13,2004-12-05,16:15:00,16:15:00,3700,1800,REG,Week 13,2769,2,731,47,17,3700
27098,2004,13,2004-12-05,16:16:00,16:16:00,5110,3410,REG,Week 13,2389,34,199,31,7,5110
27099,2004,13,2004-12-05,20:35:00,20:35:00,2250,3900,REG,Week 13,2049,1,704,16,17,3900
27096,2004,13,2004-12-05,16:05:00,13:05:00,4400,1400,REG,Week 13,1002,2,829,20,17,4400
27093,2004,13,2004-12-05,13:02:00,12:02:00,2510,4500,REG,Week 13,1006,17,1723,16,6,2510
27094,2004,13,2004-12-05,13:02:00,13:02:00,4900,200,REG,Week 13,3697,1,436,27,0,4900
27095,2004,13,2004-12-05,16:05:00,13:05:00,2520,2310,REG,Week 13,3225,3,1497,27,34,2310
27100,2004,13,2004-12-06,21:09:00,18:09:00,4600,1200,REG,Week 13,5315,9,1665,39,43,1200
27105,2004,14,2004-12-12,16:15:00,15:15:00,1800,1540,REG,Week 14,2606,1,289,16,13,1800
27106,2004,14,2004-12-12,13:02:00,12:02:00,2120,2200,REG,Week 14,3698,1,872,14,23,2200
27107,2004,14,2004-12-12,13:03:00,13:03:00,2250,810,REG,Week 14,2049,1,893,22,3,2250
27104,2004,14,2004-12-12,13:05:00,12:05:00,1200,3300,REG,Week 14,4948,13,448,13,27,3300
27101,2004,14,2004-12-12,13:03:00,13:03:00,200,2520,REG,Week 14,1001,41,2126,35,10,200
27102,2004,14,2004-12-12,13:01:00,13:01:00,325,3410,REG,Week 14,3695,13,172,37,14,325
27103,2004,14,2004-12-12,13:02:00,13:02:00,610,1050,REG,Week 14,3770,2,185,37,7,610
27108,2004,14,2004-12-12,13:00:00,12:00:00,3000,4600,REG,Week 14,1004,12,1386,23,27,4600
27113,2004,14,2004-12-12,16:15:00,16:15:00,750,2510,REG,Week 14,1769,1,584,20,7,750
27114,2004,14,2004-12-12,16:15:00,13:15:00,4400,4900,REG,Week 14,1002,2,2081,31,24,4400
27115,2004,14,2004-12-12,20:37:00,20:37:00,5110,3700,REG,Week 14,2389,34,114,14,17,3700
27112,2004,14,2004-12-12,16:15:00,14:15:00,3800,4500,REG,Week 14,1907,6,627,28,31,4500
27109,2004,14,2004-12-12,13:02:00,13:02:00,3200,920,REG,Week 14,1065,2,724,35,28,3200
27110,2004,14,2004-12-12,16:05:00,14:05:00,1400,2700,REG,Week 14,5786,14,1712,20,17,1400
27111,2004,14,2004-12-12,16:05:00,16:05:00,3900,3430,REG,Week 14,5411,2,296,17,6,3900
27116,2004,14,2004-12-13,21:08:00,20:08:00,2100,2310,REG,Week 14,2350,3,467,38,49,2310
27117,2004,15,2004-12-18,13:37:00,13:37:00,3410,3900,REG,Week 15,3757,1,311,30,33,3900
27118,2004,15,2004-12-18,17:16:00,14:16:00,4500,5110,REG,Week 15,1007,32,2409,16,26,5110
27119,2004,15,2004-12-18,20:36:00,20:36:00,200,750,REG,Week 15,1001,41,227,34,31,200
27123,2004,15,2004-12-19,13:03:00,13:03:00,1540,3000,REG,Week 15,2026,10,547,27,28,3000
27124,2004,15,2004-12-19,16:15:00,15:15:00,1800,2250,REG,Week 15,2606,1,1040,25,28,2250
27125,2004,15,2004-12-19,13:02:00,13:02:00,3430,4600,REG,Week 15,3757,17,2390,37,14,3430
27120,2004,15,2004-12-19,13:02:00,12:02:00,810,2120,REG,Week 15,4620,29,947,5,24,2120
27121,2004,15,2004-12-19,13:03:00,13:03:00,920,610,REG,Week 15,3530,1,393,17,33,610
27122,2004,15,2004-12-19,13:03:00,13:03:00,1050,4400,REG,Week 15,1048,13,2026,0,21,4400
27129,2004,15,2004-12-19,13:00:00,12:00:00,2310,1400,REG,Week 15,1552,1,555,45,17,2310
27130,2004,15,2004-12-19,16:15:00,13:15:00,2520,2100,REG,Week 15,3225,3,1945,40,35,2520
27131,2004,15,2004-12-19,20:36:00,19:36:00,2200,325,REG,Week 15,2878,8,500,20,10,2200
27126,2004,15,2004-12-19,13:02:00,13:02:00,3700,1200,REG,Week 15,2769,2,1302,12,7,3700
27127,2004,15,2004-12-19,16:05:00,14:05:00,3800,2510,REG,Week 15,1907,6,1251,31,7,3800
27128,2004,15,2004-12-19,16:05:00,16:05:00,4900,3300,REG,Week 15,3697,1,487,17,21,3300
27132,2004,15,2004-12-20,21:09:00,21:09:00,2700,3200,REG,Week 15,2475,8,1225,29,28,2700
27133,2004,16,2004-12-24,15:00:00,14:00:00,3000,1800,REG,Week 16,1004,12,257,31,34,1800
27134,2004,16,2004-12-25,17:00:00,16:00:00,2310,2520,REG,Week 16,1552,1,1501,31,30,2310
27135,2004,16,2004-12-25,20:35:00,19:35:00,2100,1400,REG,Week 16,2350,3,1012,16,37,1400
27139,2004,16,2004-12-26,13:03:00,13:03:00,2250,2120,REG,Week 16,2049,1,824,0,21,2120
27140,2004,16,2004-12-26,13:03:00,12:03:00,3300,200,REG,Week 16,2870,9,465,26,13,3300
27141,2004,16,2004-12-26,13:01:00,13:01:00,3900,325,REG,Week 16,5411,2,185,20,7,3900
27136,2004,16,2004-12-26,13:03:00,13:03:00,920,3410,REG,Week 16,3530,1,565,23,22,920
27137,2004,16,2004-12-26,13:03:00,13:03:00,1540,810,REG,Week 16,2026,10,247,19,13,1540
27138,2004,16,2004-12-26,13:00:00,12:00:00,2200,4400,REG,Week 16,2878,8,1781,34,31,2200
27145,2004,16,2004-12-26,16:15:00,15:15:00,1200,5110,REG,Week 16,4948,13,1178,13,10,1200
27146,2004,16,2004-12-26,16:16:00,13:16:00,4600,3800,REG,Week 16,5315,9,1124,24,21,4600
27147,2004,16,2004-12-26,20:37:00,20:37:00,2700,1050,REG,Week 16,2475,8,1069,10,7,2700
27142,2004,16,2004-12-26,16:15:00,16:15:00,4900,750,REG,Week 16,3697,1,510,20,37,750
27143,2004,16,2004-12-26,16:05:00,16:05:00,3430,3200,REG,Week 16,3757,17,170,7,23,3200
27144,2004,16,2004-12-26,16:06:00,13:06:00,4500,610,REG,Week 16,1007,32,2302,7,41,610
27148,2004,16,2004-12-27,21:09:00,20:09:00,2510,3700,REG,Week 16,1006,17,807,20,7,2510
27154,2004,17,2005-01-02,13:02:00,13:02:00,3200,4500,REG,Week 17,1065,2,2673,21,7,3200
27153,2004,17,2005-01-02,13:02:00,12:02:00,2120,1050,REG,Week 17,3698,1,1107,14,22,1050
27156,2004,17,2005-01-02,13:02:00,12:02:00,2510,3430,REG,Week 17,1006,17,852,32,29,2510
27155,2004,17,2005-01-02,13:05:00,13:05:00,3700,920,REG,Week 17,2769,2,501,10,38,920
27150,2004,17,2005-01-02,13:02:00,13:02:00,610,3900,REG,Week 17,3770,2,173,24,29,3900
27149,2004,17,2005-01-02,13:02:00,13:02:00,325,2700,REG,Week 17,3695,13,936,30,23,325
27152,2004,17,2005-01-02,13:03:00,12:03:00,810,1800,REG,Week 17,4620,29,183,14,31,1800
27151,2004,17,2005-01-02,13:02:00,13:02:00,750,3300,REG,Week 17,1769,1,653,18,21,3300
27162,2004,17,2005-01-02,16:15:00,13:15:00,2520,2250,REG,Week 17,3225,3,2358,6,13,2250
27161,2004,17,2005-01-02,16:15:00,14:15:00,1400,2200,REG,Week 17,5786,14,994,33,14,1400
27164,2004,17,2005-01-02,20:36:00,20:36:00,3410,1200,REG,Week 17,3757,1,1374,28,24,3410
27163,2004,17,2005-01-02,16:15:00,13:15:00,4400,2310,REG,Week 17,1002,2,1334,24,17,4400
27158,2004,17,2005-01-02,13:04:00,13:04:00,5110,3000,REG,Week 17,2389,34,944,21,18,5110
27157,2004,17,2005-01-02,13:03:00,12:03:00,2100,1540,REG,Week 17,2350,3,462,24,19,2100
27160,2004,17,2005-01-02,16:06:00,13:06:00,4600,200,REG,Week 17,5315,9,2183,28,26,4600
27159,2004,17,2005-01-02,16:06:00,14:06:00,3800,4900,REG,Week 17,1907,6,1783,12,7,3800
27232,2004,1,2005-01-08,16:37:00,13:37:00,4600,2510,WC,WC,5315,9,1703,20,27,2510
27234,2004,1,2005-01-08,20:14:00,17:14:00,4400,3430,WC,WC,1002,2,2404,17,20,3430
27235,2004,1,2005-01-09,13:07:00,12:07:00,2200,1400,WC,WC,2878,8,993,49,24,2200
27236,2004,1,2005-01-09,16:39:00,15:39:00,1800,3000,WC,WC,2606,1,265,17,31,3000
27237,2004,2,2005-01-15,16:36:00,16:36:00,3900,3430,DIV,DIV,5411,2,296,20,17,3900
27238,2004,2,2005-01-15,20:22:00,20:22:00,200,2510,DIV,DIV,1001,41,483,47,17,200
27239,2004,2,2005-01-16,13:06:00,13:06:00,3700,3000,DIV,DIV,2769,2,990,27,14,3700
27240,2004,2,2005-01-16,16:45:00,16:45:00,3200,2200,DIV,DIV,1065,2,797,20,3,3200
27241,2004,3,2005-01-23,15:08:00,15:08:00,3700,200,CON,CONF,2769,2,623,27,10,3700
27242,2004,3,2005-01-23,18:36:00,18:36:00,3900,3200,CON,CONF,5411,2,469,27,41,3200
27243,2004,4,2005-02-06,18:38:00,18:38:00,3700,3200,SB,SB,2049,756,995,21,24,3200
28781,2005,0,2005-08-06,05:06:00,18:06:00,200,2200,PRE,HOF,5530,6848,6453,27,21,200
28782,2005,0,2005-08-08,20:08:00,20:08:00,2700,810,PRE,HOF,1900,1022,349,24,27,810
28783,2005,1,2005-08-11,20:05:00,19:05:00,1800,4400,PRE,P1,2606,1,1751,10,7,1800
28786,2005,1,2005-08-12,20:00:00,19:00:00,2510,810,PRE,P1,1006,17,277,17,13,2510
28785,2005,1,2005-08-12,19:30:00,19:30:00,920,3200,PRE,P1,3530,1,725,13,23,3200
28784,2005,1,2005-08-12,19:06:00,19:06:00,3430,1540,PRE,P1,3757,17,483,10,3,3430
28789,2005,1,2005-08-12,20:05:00,19:05:00,2100,4900,PRE,P1,2350,3,619,17,20,4900
28788,2005,1,2005-08-12,20:05:00,19:05:00,3300,4600,PRE,P1,2870,9,2090,15,34,4600
28787,2005,1,2005-08-12,20:06:00,19:06:00,3000,2310,PRE,P1,1004,12,415,27,16,3000
28792,2005,1,2005-08-13,19:00:00,18:00:00,2200,610,PRE,P1,2878,8,437,10,17,610
28793,2005,1,2005-08-13,20:07:00,19:07:00,2120,1400,PRE,P1,3698,1,868,14,20,1400
28790,2005,1,2005-08-13,19:35:00,19:35:00,200,325,PRE,P1,1001,41,575,16,3,200
28791,2005,1,2005-08-13,19:37:00,19:37:00,2250,2700,PRE,P1,2049,1,306,27,17,2250
28796,2005,1,2005-08-13,21:05:00,19:05:00,3800,1200,PRE,P1,1907,6,864,13,11,3800
28797,2005,1,2005-08-13,22:05:00,19:05:00,4500,2520,PRE,P1,1007,32,8,21,13,4500
28794,2005,1,2005-08-13,20:04:00,20:04:00,1050,3410,PRE,P1,1048,13,399,17,14,1050
28795,2005,1,2005-08-13,20:04:00,20:04:00,750,5110,PRE,P1,1769,1,322,28,10,750
28798,2005,1,2005-08-15,20:05:00,20:05:00,3900,3700,PRE,P1,5411,2,258,38,31,3900
28799,2005,2,2005-08-18,20:09:00,20:09:00,3200,3300,PRE,P2,1065,2,1343,27,37,3300
28800,2005,2,2005-08-19,20:05:00,20:05:00,3430,3000,PRE,P2,3757,17,1017,28,21,3430
28801,2005,2,2005-08-19,19:35:00,19:35:00,200,2100,PRE,P2,1001,41,216,21,24,2100
28802,2005,2,2005-08-19,20:06:00,20:06:00,5110,920,PRE,P2,2389,34,411,17,24,920
28806,2005,2,2005-08-20,20:35:00,20:35:00,3900,2700,PRE,P2,5411,2,994,17,3,3900
28807,2005,2,2005-08-20,20:04:00,20:04:00,3410,750,PRE,P2,3757,1,533,27,21,3410
28805,2005,2,2005-08-20,19:30:00,19:30:00,4900,2250,PRE,P2,3697,1,170,17,20,2250
28803,2005,2,2005-08-20,13:05:00,13:05:00,1540,1050,PRE,P2,2026,10,91,13,20,1050
28804,2005,2,2005-08-20,18:05:00,18:05:00,610,1800,PRE,P2,3770,2,478,27,7,610
28811,2005,2,2005-08-20,20:30:00,19:30:00,2310,3800,PRE,P2,1552,1,1048,17,24,3800
28812,2005,2,2005-08-20,21:07:00,19:07:00,1400,4500,PRE,P2,5786,14,928,26,21,1400
28810,2005,2,2005-08-20,20:06:00,20:06:00,325,3700,PRE,P2,3695,13,89,14,20,3700
28808,2005,2,2005-08-20,19:05:00,18:05:00,2200,810,PRE,P2,2878,8,193,17,24,810
28809,2005,2,2005-08-20,20:07:00,19:07:00,2120,2520,PRE,P2,3698,1,1633,19,17,2120
28813,2005,2,2005-08-21,16:05:00,13:05:00,4400,2510,PRE,P2,1002,2,1544,36,21,4400
28814,2005,2,2005-08-22,20:08:00,17:08:00,4600,1200,PRE,P2,5315,9,1665,10,18,1200
28815,2005,3,2005-08-25,20:06:00,20:06:00,2250,200,PRE,P3,2049,1,297,7,23,200
28819,2005,3,2005-08-26,20:05:00,19:05:00,810,610,PRE,P3,4620,29,457,16,12,810
28820,2005,3,2005-08-26,20:07:00,20:07:00,1050,750,PRE,P3,1048,13,436,20,23,750
28818,2005,3,2005-08-26,20:06:00,19:06:00,3300,325,PRE,P3,2870,9,997,6,21,325
28816,2005,3,2005-08-26,20:10:00,20:10:00,5110,3900,PRE,P3,2389,34,196,17,10,5110
28817,2005,3,2005-08-26,19:37:00,19:37:00,3700,920,PRE,P3,2769,2,501,27,17,3700
28824,2005,3,2005-08-26,21:30:00,18:30:00,2520,3800,PRE,P3,3225,3,652,16,17,3800
28825,2005,3,2005-08-26,22:04:00,19:04:00,4500,2100,PRE,P3,1007,32,1956,16,13,4500
28823,2005,3,2005-08-26,20:05:00,19:05:00,3000,4400,PRE,P3,1004,12,1526,19,16,3000
28821,2005,3,2005-08-26,20:05:00,19:05:00,1800,3200,PRE,P3,2606,1,861,3,27,3200
28822,2005,3,2005-08-26,20:03:00,20:03:00,3410,3430,PRE,P3,3757,1,17,15,14,3410
28827,2005,3,2005-08-27,19:37:00,19:37:00,2700,4900,PRE,P3,2475,8,196,17,14,2700
28826,2005,3,2005-08-27,20:05:00,18:05:00,1400,2200,PRE,P3,5786,14,994,37,24,1400
28829,2005,3,2005-08-27,20:30:00,19:30:00,2310,4600,PRE,P3,1552,1,1501,17,23,4600
28828,2005,3,2005-08-27,20:00:00,19:00:00,1200,2120,PRE,P3,4948,13,234,21,9,1200
28830,2005,3,2005-08-29,20:08:00,20:08:00,1540,2510,PRE,P3,2026,10,461,13,37,2510
28834,2005,4,2005-09-01,20:05:00,19:05:00,810,1050,PRE,P4,4620,29,299,6,16,1050
28835,2005,4,2005-09-01,20:06:00,19:06:00,2100,1800,PRE,P4,2350,3,579,17,21,1800
28833,2005,4,2005-09-01,19:37:00,19:37:00,3700,3430,PRE,P4,2769,2,73,14,37,3430
28831,2005,4,2005-09-01,19:37:00,19:37:00,2700,200,PRE,P4,2475,8,609,17,20,200
28832,2005,4,2005-09-01,19:36:00,19:36:00,4900,2120,PRE,P4,3697,1,789,38,14,4900
28836,2005,4,2005-09-01,20:00:00,19:00:00,1200,2250,PRE,P4,4948,13,923,27,20,1200
28840,2005,4,2005-09-01,21:00:00,18:00:00,2520,3300,PRE,P4,3225,3,1901,13,6,2520
28841,2005,4,2005-09-01,22:05:00,19:05:00,4400,4500,PRE,P4,1002,2,420,28,24,4400
28839,2005,4,2005-09-01,20:06:00,20:06:00,325,5110,PRE,P4,3695,13,49,26,20,325
28837,2005,4,2005-09-01,20:06:00,20:06:00,3200,3410,PRE,P4,1065,2,170,3,27,3410
28838,2005,4,2005-09-01,20:07:00,20:07:00,750,3900,PRE,P4,1769,1,363,17,21,3900
28843,2005,4,2005-09-02,19:36:00,19:36:00,920,2200,PRE,P4,3530,1,106,38,0,920
28842,2005,4,2005-09-02,19:05:00,19:05:00,610,1540,PRE,P4,3770,2,228,7,21,1540
28844,2005,4,2005-09-02,20:00:00,19:00:00,2510,2310,PRE,P4,1006,17,234,27,23,2510
28846,2005,4,2005-09-02,21:06:00,19:06:00,3800,1400,PRE,P4,1907,6,579,21,30,1400
28845,2005,4,2005-09-02,21:07:00,18:07:00,4600,3000,PRE,P4,5315,9,1386,21,23,3000
28525,2005,1,2005-09-08,21:07:00,21:07:00,3200,2520,REG,Week 1,1065,2,2679,30,20,3200
28530,2005,1,2005-09-11,13:00:00,12:00:00,2310,3430,REG,Week 1,1552,1,1069,27,7,2310
28531,2005,1,2005-09-11,13:07:00,13:07:00,2700,1400,REG,Week 1,2475,8,1703,33,10,2700
28532,2005,1,2005-09-11,13:05:00,12:05:00,3000,4900,REG,Week 1,1004,12,1316,13,24,4900
28529,2005,1,2005-09-11,13:07:00,13:07:00,2250,4600,REG,Week 1,2049,1,2445,26,14,2250
28526,2005,1,2005-09-11,13:05:00,13:05:00,610,2120,REG,Week 1,3770,2,1290,22,7,610
28527,2005,1,2005-09-11,13:06:00,13:06:00,750,3300,REG,Week 1,1769,1,653,20,23,3300
28528,2005,1,2005-09-11,13:07:00,13:07:00,1050,920,REG,Week 1,1048,13,222,13,27,920
28537,2005,1,2005-09-11,16:15:00,13:15:00,4400,1200,REG,Week 1,1002,2,1167,24,28,1200
28538,2005,1,2005-09-11,16:15:00,13:15:00,4500,2510,REG,Week 1,1007,32,1725,28,25,4500
28539,2005,1,2005-09-11,20:38:00,20:38:00,325,2200,REG,Week 1,3695,13,515,7,24,2200
28536,2005,1,2005-09-11,16:18:00,16:18:00,3410,3800,REG,Week 1,3757,1,2132,42,19,3410
28533,2005,1,2005-09-11,13:05:00,13:05:00,3900,2100,REG,Week 1,5411,2,471,34,7,3900
28534,2005,1,2005-09-11,13:06:00,13:06:00,5110,810,REG,Week 1,2389,34,621,9,7,5110
28535,2005,1,2005-09-11,16:19:00,16:19:00,1540,1800,REG,Week 1,2026,10,292,17,3,1540
28540,2005,1,2005-09-12,21:05:00,21:05:00,200,3700,REG,Week 1,1001,41,664,14,10,200
28545,2005,2,2005-09-18,13:03:00,12:03:00,2200,2250,REG,Week 2,2878,8,700,10,3,2200
28547,2005,2,2005-09-18,13:03:00,13:03:00,3700,4500,REG,Week 2,2769,2,2502,42,3,3700
28548,2005,2,2005-09-18,13:02:00,13:02:00,4900,610,REG,Week 2,3697,1,1043,19,3,4900
28544,2005,2,2005-09-18,13:02:00,12:02:00,2120,3900,REG,Week 2,3698,1,1143,7,27,3900
28541,2005,2,2005-09-18,13:02:00,13:02:00,750,3200,REG,Week 2,1769,1,701,27,17,750
28542,2005,2,2005-09-18,13:02:00,12:02:00,810,1540,REG,Week 2,4620,29,228,38,6,810
28543,2005,2,2005-09-18,13:03:00,13:03:00,920,3000,REG,Week 2,3530,1,606,37,8,920
28553,2005,2,2005-09-18,16:15:00,15:15:00,1800,1050,REG,Week 2,2606,1,381,24,26,1050
28554,2005,2,2005-09-18,16:16:00,16:16:00,3430,2700,REG,Week 2,3757,17,1078,17,7,3430
28555,2005,2,2005-09-18,20:30:00,17:30:00,2520,2310,REG,Week 2,3225,3,1497,17,23,2310
28552,2005,2,2005-09-18,16:15:00,14:15:00,1400,4400,REG,Week 2,5786,14,826,20,17,1400
28549,2005,2,2005-09-18,13:03:00,12:03:00,2100,325,REG,Week 2,2350,3,589,25,10,2100
28550,2005,2,2005-09-18,15:05:00,13:05:00,3800,2510,REG,Week 2,1907,6,1251,12,17,2510
28551,2005,2,2005-09-18,16:06:00,13:06:00,4600,200,REG,Week 2,5315,9,2183,21,18,4600
28546,2005,2,2005-09-19,19:36:00,18:36:00,3300,3410,REG,Week 2,2870,1173,1,10,27,3410
28556,2005,2,2005-09-19,21:07:00,20:07:00,1200,5110,REG,Week 2,4948,13,1178,13,14,5110
28560,2005,3,2005-09-25,13:03:00,12:03:00,2200,1050,REG,Week 3,2878,8,252,13,6,2200
28561,2005,3,2005-09-25,13:02:00,13:02:00,2700,750,REG,Week 3,2475,8,642,27,24,2700
28562,2005,3,2005-09-25,13:00:00,12:00:00,3000,3300,REG,Week 3,1004,12,1047,33,16,3000
28557,2005,3,2005-09-25,13:02:00,13:02:00,610,200,REG,Week 3,3770,2,655,16,24,200
28558,2005,3,2005-09-25,13:02:00,12:02:00,810,920,REG,Week 3,4620,29,251,7,24,920
28559,2005,3,2005-09-25,13:02:00,12:02:00,1800,4900,REG,Week 3,2606,1,1183,16,17,4900
28563,2005,3,2005-09-25,13:03:00,13:03:00,3430,2250,REG,Week 3,3757,17,840,20,26,2250
28567,2005,3,2005-09-25,16:06:00,13:06:00,4600,3800,REG,Week 3,5315,9,1124,37,12,4600
28568,2005,3,2005-09-25,16:15:00,16:15:00,3900,3200,REG,Week 3,5411,2,469,20,23,3200
28569,2005,3,2005-09-25,20:30:00,17:30:00,4400,3410,REG,Week 3,1002,2,2420,45,23,4400
28564,2005,3,2005-09-25,13:03:00,13:03:00,3700,2520,REG,Week 3,2769,2,2510,23,20,3700
28565,2005,3,2005-09-25,13:02:00,12:02:00,2510,2100,REG,Week 3,1006,17,251,31,27,2510
28566,2005,3,2005-09-25,16:05:00,13:05:00,4500,1200,REG,Week 3,1007,32,1465,31,34,1200
28570,2005,3,2005-09-26,21:07:00,19:07:00,1400,2310,REG,Week 3,5786,14,564,30,10,1400
28574,2005,4,2005-10-02,13:02:00,13:02:00,3200,4400,REG,Week 4,1065,2,2564,17,41,4400
28575,2005,4,2005-10-02,13:03:00,12:03:00,3300,610,REG,Week 4,2870,498,1430,19,7,3300
28576,2005,4,2005-10-02,13:03:00,13:03:00,3410,2510,REG,Week 4,3757,1,880,44,24,3410
28571,2005,4,2005-10-02,13:02:00,13:02:00,920,2120,REG,Week 4,3530,1,897,16,10,920
28572,2005,4,2005-10-02,13:02:00,13:02:00,2250,1400,REG,Week 4,2049,1,1457,7,20,1400
28573,2005,4,2005-10-02,16:15:00,15:15:00,2310,3700,REG,Week 4,1552,1,1029,31,37,3700
28577,2005,4,2005-10-02,13:02:00,13:02:00,4900,1540,REG,Week 4,3697,1,987,17,13,4900
28581,2005,4,2005-10-02,16:17:00,16:17:00,200,3000,REG,Week 4,1001,41,905,30,10,200
28582,2005,4,2005-10-02,16:15:00,13:15:00,2520,1200,REG,Week 4,3225,3,1455,19,13,2520
28583,2005,4,2005-10-02,20:36:00,19:36:00,3800,4500,REG,Week 4,2108,1249,1857,31,14,3800
28578,2005,4,2005-10-02,13:02:00,12:02:00,2100,2200,REG,Week 4,2350,3,255,10,31,2200
28579,2005,4,2005-10-02,13:03:00,13:03:00,5110,4600,REG,Week 4,2389,34,2323,20,17,5110
28580,2005,4,2005-10-02,16:05:00,16:05:00,325,3430,REG,Week 4,3695,13,157,13,3,325
28584,2005,4,2005-10-03,21:07:00,21:07:00,750,1800,REG,Week 4,1769,1,745,32,29,750
28588,2005,5,2005-10-09,13:02:00,13:02:00,1540,325,REG,Week 5,2026,10,384,35,17,1540
28589,2005,5,2005-10-09,13:02:00,12:02:00,1800,3300,REG,Week 5,2606,1,1008,52,3,1800
28590,2005,5,2005-10-09,13:02:00,12:02:00,2120,2100,REG,Week 5,3698,1,671,20,34,2100
28585,2005,5,2005-10-09,13:05:00,13:05:00,200,3200,REG,Week 5,1001,41,917,28,31,3200
28586,2005,5,2005-10-09,13:02:00,13:02:00,610,2700,REG,Week 5,3770,2,1157,20,14,610
28587,2005,5,2005-10-09,13:03:00,13:03:00,1050,810,REG,Week 5,1048,13,321,20,10,1050
28591,2005,5,2005-10-09,13:03:00,13:03:00,3430,4900,REG,Week 5,3757,17,1008,14,12,3430
28595,2005,5,2005-10-09,16:15:00,15:15:00,1200,3700,REG,Week 5,4948,13,1312,33,10,1200
28596,2005,5,2005-10-09,16:15:00,14:15:00,1400,5110,REG,Week 5,5786,14,1466,21,19,1400
28597,2005,5,2005-10-09,20:36:00,20:36:00,2250,920,REG,Week 5,2049,1,628,23,20,2250
28592,2005,5,2005-10-09,13:02:00,12:02:00,2510,4600,REG,Week 5,1006,17,1713,31,37,4600
28593,2005,5,2005-10-09,16:05:00,13:05:00,4500,2200,REG,Week 5,1007,32,1938,3,28,2200
28594,2005,5,2005-10-09,15:15:00,13:15:00,3800,750,REG,Week 5,1907,6,1771,20,24,750
28598,2005,5,2005-10-10,21:00:00,18:00:00,4400,3900,REG,Week 5,1002,2,2110,22,24,3900
28602,2005,6,2005-10-16,13:02:00,13:02:00,1540,750,REG,Week 6,2026,10,505,20,21,750
28603,2005,6,2005-10-16,13:00:00,12:00:00,2310,5110,REG,Week 6,1552,1,911,28,21,2310
28604,2005,6,2005-10-16,13:03:00,12:03:00,3300,200,REG,Week 6,2870,498,916,31,34,200
28599,2005,6,2005-10-16,13:02:00,13:02:00,325,1050,REG,Week 6,3695,13,311,16,3,325
28600,2005,6,2005-10-16,13:03:00,12:03:00,810,3000,REG,Week 6,4620,29,358,28,3,810
28601,2005,6,2005-10-16,13:02:00,12:02:00,1200,3410,REG,Week 6,4948,13,1385,16,13,1200
28605,2005,6,2005-10-16,13:02:00,13:02:00,3900,2250,REG,Week 6,5411,2,705,17,23,2250
28609,2005,6,2005-10-16,16:16:00,14:16:00,1400,3200,REG,Week 6,5786,14,1760,28,20,1400
28610,2005,6,2005-10-16,16:15:00,13:15:00,2520,4400,REG,Week 6,3225,3,445,14,27,4400
28611,2005,6,2005-10-16,20:38:00,17:38:00,4600,2120,REG,Week 6,5315,9,1892,42,10,4600
28606,2005,6,2005-10-16,13:02:00,13:02:00,4900,2700,REG,Week 6,3697,1,193,27,13,4900
28607,2005,6,2005-10-16,13:03:00,12:03:00,2100,920,REG,Week 6,2350,3,238,23,31,920
28608,2005,6,2005-10-16,16:15:00,16:15:00,610,3430,REG,Week 6,3770,2,265,27,17,610
28612,2005,6,2005-10-17,20:08:00,19:08:00,2200,2510,REG,Week 6,2878,8,240,45,28,2200
28616,2005,7,2005-10-21,19:05:00,19:05:00,2700,2310,REG,Week 7,2475,8,1225,20,30,2310
28617,2005,7,2005-10-23,13:00:00,12:00:00,3000,1800,REG,Week 7,1004,12,257,23,20,3000
28618,2005,7,2005-10-23,13:02:00,13:02:00,3700,4400,REG,Week 7,2769,2,2364,20,17,3700
28619,2005,7,2005-10-23,13:02:00,12:02:00,2510,3300,REG,Week 7,1006,17,596,28,17,2510
28613,2005,7,2005-10-23,13:02:00,13:02:00,920,3900,REG,Week 7,3530,1,258,13,27,3900
28614,2005,7,2005-10-23,13:04:00,13:04:00,1050,1540,REG,Week 7,1048,13,93,10,13,1540
28615,2005,7,2005-10-23,13:03:00,12:03:00,2120,2200,REG,Week 7,3698,1,872,20,38,2200
28623,2005,7,2005-10-23,16:16:00,15:16:00,810,325,REG,Week 7,4620,29,592,10,6,810
28624,2005,7,2005-10-23,16:15:00,16:15:00,3410,1400,REG,Week 7,3757,1,1619,24,23,3410
28625,2005,7,2005-10-23,16:15:00,13:15:00,2520,610,REG,Week 7,3225,3,2292,38,17,2520
28620,2005,7,2005-10-23,13:03:00,13:03:00,5110,4500,REG,Week 7,2389,34,2427,52,17,5110
28621,2005,7,2005-10-23,16:06:00,13:06:00,4600,1200,REG,Week 7,5315,9,1665,13,10,4600
28622,2005,7,2005-10-23,15:15:00,13:15:00,3800,2100,REG,Week 7,1907,6,1434,20,10,3800
28626,2005,7,2005-10-24,21:07:00,21:07:00,200,3430,REG,Week 7,1001,41,733,27,14,200
